invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country
INV-100723,SKU-1006,Smart Watch,3,2024-06-20T01:40:00,141.07,CUST-25945,Spain
INV-102171,SKU-1001,Wireless Mouse,3,2024-01-19T12:43:00,211.7,CUST-90204,Spain
INV-101086,SKU-1006,Smart Watch,2,2024-11-10T16:33:00,192.15,CUST-51663,Spain
INV-101086,SKU-1005,Noise Cancelling Headphones,1,2024-08-31T04:58:00,187.6,CUST-60436,United States
INV-102174,SKU-1002,USB-C Cable,2,2024-12-09T18:58:00,13.07,CUST-66503,United Kingdom
INV-100543,SKU-1003,Laptop Stand,7,2024-08-15T21:50:00,37.61,CUST-62402,Germany
INV-101088,SKU-1006,Smart Watch,1,2024-04-01T04:15:00,141.81,CUST-36827,United Kingdom
INV-100725,SKU-1008,Bluetooth Speaker,8,2024-05-06T16:02:00,85.23,CUST-52533,United States
INV-102178,SKU-1006,Smart Watch,1,2024-02-02T03:15:00,220.15,CUST-55787,United States
INV-100544,SKU-1004,Mechanical Keyboard,8,2024-08-06T11:58:00,96.81,CUST-13954,Australia
INV-102180,SKU-1001,Wireless Mouse,1,2024-03-11T23:06:00,83.97,CUST-42284,France
INV-101090,SKU-1006,Smart Watch,4,2024-04-25T07:44:00,149.28,CUST-99086,Spain
INV-101091,SKU-1004,Mechanical Keyboard,5,2024-03-14T18:21:00,130.89,CUST-32572,Australia
INV-100545,SKU-1004,Mechanical Keyboard,4,2024-06-05T03:02:00,121.19,CUST-74720,Canada
INV-100546,SKU-1005,Noise Cancelling Headphones,1,2024-02-06T20:39:00,226.73,CUST-31251,Spain
INV-102185,SKU-1007,Desk Lamp,1,2024-09-02T22:58:00,38.32,CUST-55461,United States
INV-101093,SKU-1002,USB-C Cable,1,2024-04-08T02:48:00,32.0,CUST-79850,Spain
INV-100546,SKU-1005,Noise Cancelling Headphones,7,2024-07-03T04:26:00,98.01,CUST-61294,Australia
INV-100729,SKU-1006,Smart Watch,8,2024-06-29T06:48:00,237.48,CUST-12966,Canada
INV-100729,SKU-1006,Smart Watch,3,2024-02-21T21:21:00,123.61,CUST-84517,Germany
INV-100547,SKU-1003,Laptop Stand,7,2024-08-01T14:49:00,229.22,CUST-96726,France
INV-101095,SKU-1003,Laptop Stand,8,2024-07-23T00:32:00,210.11,CUST-93792,United States
INV-100730,SKU-1005,Noise Cancelling Headphones,1,2024-12-04T21:43:00,236.46,CUST-14266,Spain
INV-101096,SKU-1001,Wireless Mouse,5,2024-05-21T04:39:00,121.12,CUST-50842,Germany
INV-100548,SKU-1008,Bluetooth Speaker,8,2024-08-11T05:41:00,109.74,CUST-55301,Germany
INV-100548,SKU-1007,Desk Lamp,4,2024-03-03T05:35:00,130.11,CUST-75569,France
INV-101098,SKU-1006,Smart Watch,1,2024-01-09T00:03:00,16.7,CUST-70488,France
INV-101098,SKU-1003,Laptop Stand,5,2024-03-20T01:50:00,143.68,CUST-89411,United Kingdom
INV-100732,SKU-1005,Noise Cancelling Headphones,8,2024-12-20T23:51:00,51.58,CUST-80335,United States
INV-101099,SKU-1007,Desk Lamp,5,2024-11-12T03:56:00,88.75,CUST-36903,Canada
INV-102200,SKU-1002,USB-C Cable,3,2024-03-08T09:18:00,243.49,CUST-78989,United Kingdom
INV-102201,SKU-1005,Noise Cancelling Headphones,8,2024-09-10T01:34:00,102.73,CUST-14213,Germany
INV-100550,SKU-1006,Smart Watch,6,2024-12-07T12:54:00,24.47,CUST-64318,United Kingdom
INV-101101,SKU-1003,Laptop Stand,4,2024-05-11T16:03:00,238.13,CUST-58004,France
INV-101102,SKU-1005,Noise Cancelling Headphones,2,2024-04-06T05:28:00,65.15,CUST-24498,France
INV-100735,SKU-1004,Mechanical Keyboard,5,2024-09-28T08:25:00,221.34,CUST-71035,Canada
INV-102206,SKU-1002,USB-C Cable,1,2024-11-15T01:50:00,130.64,CUST-38102,Spain
INV-100551,SKU-1005,Noise Cancelling Headphones,6,2024-11-05T20:53:00,111.3,CUST-99543,Australia
INV-100552,SKU-1005,Noise Cancelling Headphones,5,2024-07-31T20:24:00,20.65,CUST-61274,United States
INV-101104,SKU-1007,Desk Lamp,3,2024-05-29T11:02:00,9.27,CUST-66991,Spain
INV-100736,SKU-1008,Bluetooth Speaker,1,2024-08-19T01:46:00,25.29,CUST-97051,United Kingdom
INV-100552,SKU-1005,Noise Cancelling Headphones,4,2024-01-10T02:46:00,133.42,CUST-88007,France
INV-100553,SKU-1004,Mechanical Keyboard,4,2024-07-12T04:10:00,93.15,CUST-48860,Spain
INV-100553,SKU-1005,Noise Cancelling Headphones,2,2024-07-30T13:57:00,42.08,CUST-21708,United States
INV-100553,SKU-1004,Mechanical Keyboard,3,2024-04-20T15:18:00,222.13,CUST-52678,United States
INV-101107,SKU-1004,Mechanical Keyboard,1,2024-02-27T21:06:00,204.71,CUST-17856,France
INV-101108,SKU-1004,Mechanical Keyboard,5,2024-04-07T22:29:00,131.76,CUST-56174,Australia
INV-100554,SKU-1008,Bluetooth Speaker,2,2024-09-09T21:31:00,6.89,CUST-48277,Germany
INV-100554,SKU-1004,Mechanical Keyboard,3,2024-04-12T23:00:00,239.64,CUST-43135,Canada
INV-100739,SKU-1001,Wireless Mouse,7,2024-10-17T09:09:00,33.69,CUST-74384,Australia
INV-100555,SKU-1004,Mechanical Keyboard,8,2024-04-08T08:28:00,142.31,CUST-93817,France
INV-100740,SKU-1003,Laptop Stand,1,2024-06-19T20:14:00,149.06,CUST-13232,United Kingdom
INV-101111,SKU-1006,Smart Watch,7,2024-09-25T18:33:00,47.8,CUST-95799,United States
INV-100741,SKU-1007,Desk Lamp,7,2024-03-19T18:34:00,37.87,CUST-20250,United Kingdom
INV-101112,SKU-1001,Wireless Mouse,7,2024-03-01T13:05:00,224.58,CUST-90592,United States
INV-102225,SKU-1004,Mechanical Keyboard,1,2024-06-21T20:39:00,193.69,CUST-15653,Australia
INV-101113,SKU-1005,Noise Cancelling Headphones,5,2024-09-21T03:50:00,146.63,CUST-34450,United Kingdom
INV-102227,SKU-1004,Mechanical Keyboard,8,2024-10-13T18:38:00,201.29,CUST-90977,Spain
INV-100557,SKU-1007,Desk Lamp,5,2024-11-18T21:24:00,119.56,CUST-95639,France
INV-100557,SKU-1005,Noise Cancelling Headphones,8,2024-12-15T18:56:00,19.07,CUST-27748,Canada
INV-100743,SKU-1008,Bluetooth Speaker,3,2024-05-17T02:13:00,200.75,CUST-89534,United States
INV-101115,SKU-1002,USB-C Cable,7,2024-11-07T05:14:00,208.66,CUST-62878,Canada
INV-100744,SKU-1004,Mechanical Keyboard,4,2024-11-01T12:44:00,213.8,CUST-88679,United States
INV-100558,SKU-1005,Noise Cancelling Headphones,6,2024-03-09T21:30:00,241.15,CUST-96687,Germany
INV-100744,SKU-1007,Desk Lamp,6,2024-07-11T09:00:00,229.79,CUST-73121,United States
INV-100558,SKU-1007,Desk Lamp,4,2024-10-13T10:32:00,69.19,CUST-43883,United Kingdom
INV-102236,SKU-1005,Noise Cancelling Headphones,5,2024-02-18T18:56:00,235.81,CUST-24260,Canada
INV-100559,SKU-1001,Wireless Mouse,5,2024-09-07T21:37:00,64.25,CUST-99461,Germany
INV-101119,SKU-1005,Noise Cancelling Headphones,8,2024-06-01T15:37:00,13.72,CUST-69234,Germany
INV-100746,SKU-1002,USB-C Cable,1,2024-03-15T07:33:00,179.48,CUST-36241,Germany
INV-101120,SKU-1007,Desk Lamp,8,2024-06-11T16:32:00,129.45,CUST-89725,United Kingdom
INV-102241,SKU-1002,USB-C Cable,2,2024-08-26T14:58:00,77.76,CUST-30917,Spain
INV-100560,SKU-1004,Mechanical Keyboard,1,2024-03-19T21:14:00,150.33,CUST-28830,United Kingdom
INV-102243,SKU-1005,Noise Cancelling Headphones,8,2024-12-18T01:52:00,237.72,CUST-57851,Spain
INV-102244,SKU-1001,Wireless Mouse,6,2024-05-29T10:09:00,120.63,CUST-42339,Spain
INV-101122,SKU-1002,USB-C Cable,3,2024-05-02T14:33:00,48.76,CUST-72960,United Kingdom
INV-101123,SKU-1005,Noise Cancelling Headphones,8,2024-08-13T09:33:00,166.9,CUST-20082,Australia
INV-100561,SKU-1003,Laptop Stand,5,2024-08-11T09:39:00,198.09,CUST-76184,United Kingdom
INV-100562,SKU-1006,Smart Watch,1,2024-05-20T23:33:00,46.1,CUST-72145,United Kingdom
INV-100562,SKU-1007,Desk Lamp,5,2024-05-14T23:12:00,99.09,CUST-28711,United Kingdom
INV-102250,SKU-1005,Noise Cancelling Headphones,4,2024-11-18T09:21:00,64.74,CUST-95870,United States
INV-100750,SKU-1003,Laptop Stand,5,2024-01-04T19:05:00,98.84,CUST-18409,United Kingdom
INV-102252,SKU-1007,Desk Lamp,2,2024-10-27T05:12:00,16.75,CUST-61666,United Kingdom
INV-100751,SKU-1005,Noise Cancelling Headphones,3,2024-02-05T20:20:00,100.62,CUST-70149,United States
INV-100563,SKU-1002,USB-C Cable,8,2024-08-31T21:09:00,249.95,CUST-68630,France
INV-102255,SKU-1006,Smart Watch,2,2024-08-14T19:04:00,186.89,CUST-34805,Canada
INV-102256,SKU-1004,Mechanical Keyboard,5,2024-07-07T04:42:00,57.76,CUST-11098,Spain
INV-102257,SKU-1003,Laptop Stand,8,2024-09-07T16:32:00,205.01,CUST-88469,Germany
INV-100752,SKU-1008,Bluetooth Speaker,7,2024-11-15T15:10:00,117.69,CUST-97514,United Kingdom
INV-100753,SKU-1001,Wireless Mouse,3,2024-12-23T03:15:00,186.14,CUST-36535,United Kingdom
INV-102260,SKU-1008,Bluetooth Speaker,6,2024-02-15T22:35:00,200.81,CUST-81139,Canada
INV-100753,SKU-1001,Wireless Mouse,5,2024-04-26T04:38:00,153.13,CUST-73912,United Kingdom
INV-100565,SKU-1008,Bluetooth Speaker,6,2024-08-06T23:48:00,4.83,CUST-36375,United States
INV-102263,SKU-1002,USB-C Cable,8,2024-05-17T15:26:00,218.34,CUST-50398,Spain
INV-100566,SKU-1005,Noise Cancelling Headphones,3,2024-03-13T22:10:00,241.41,CUST-90623,Australia
INV-102265,SKU-1004,Mechanical Keyboard,8,2024-06-23T23:59:00,176.82,CUST-72462,United Kingdom
INV-101133,SKU-1002,USB-C Cable,2,2024-06-06T19:04:00,36.91,CUST-25773,Spain
INV-100755,SKU-1005,Noise Cancelling Headphones,6,2024-12-05T05:07:00,236.96,CUST-37326,United States
INV-102268,SKU-1003,Laptop Stand,5,2024-04-12T00:29:00,202.03,CUST-75312,Australia
INV-101134,SKU-1005,Noise Cancelling Headphones,5,2024-07-05T08:14:00,101.26,CUST-59410,United States
INV-100756,SKU-1002,USB-C Cable,8,2024-07-22T17:50:00,246.77,CUST-58599,Spain
INV-100757,SKU-1004,Mechanical Keyboard,2,2024-09-12T22:08:00,206.89,CUST-13065,Germany
INV-100568,SKU-1005,Noise Cancelling Headphones,3,2024-01-22T21:07:00,144.67,CUST-84551,Germany
INV-100568,SKU-1007,Desk Lamp,4,2024-02-12T06:21:00,174.44,CUST-63717,United States
INV-100568,SKU-1008,Bluetooth Speaker,8,2024-08-04T12:28:00,194.4,CUST-69568,United States
INV-100758,SKU-1008,Bluetooth Speaker,7,2024-10-28T11:59:00,185.77,CUST-59333,Germany
INV-101138,SKU-1002,USB-C Cable,1,2024-03-13T03:25:00,89.66,CUST-78541,Spain
INV-101138,SKU-1006,Smart Watch,8,2024-08-18T00:59:00,206.36,CUST-58305,Australia
INV-101139,SKU-1008,Bluetooth Speaker,2,2024-02-02T21:31:00,18.65,CUST-71097,Australia
INV-102279,SKU-1006,Smart Watch,5,2024-04-16T20:14:00,158.46,CUST-70883,Spain
INV-100760,SKU-1003,Laptop Stand,8,2024-12-21T19:49:00,231.93,CUST-84033,United States
INV-100760,SKU-1005,Noise Cancelling Headphones,5,2024-03-24T23:27:00,229.05,CUST-51409,United Kingdom
INV-100760,SKU-1002,USB-C Cable,2,2024-02-14T16:13:00,156.21,CUST-39053,Canada
INV-102283,SKU-1006,Smart Watch,2,2024-11-17T11:55:00,121.43,CUST-25376,United States
INV-100571,SKU-1001,Wireless Mouse,5,2024-06-21T07:40:00,139.84,CUST-44916,France
INV-100761,SKU-1003,Laptop Stand,5,2024-03-07T10:44:00,73.05,CUST-73720,Australia
INV-100762,SKU-1003,Laptop Stand,5,2024-06-15T18:33:00,122.25,CUST-74250,United States
INV-100571,SKU-1008,Bluetooth Speaker,3,2024-01-08T18:22:00,71.58,CUST-92606,United Kingdom
INV-100762,SKU-1003,Laptop Stand,7,2024-10-25T12:19:00,125.54,CUST-25098,United States
INV-100572,SKU-1002,USB-C Cable,1,2024-11-10T14:05:00,215.01,CUST-60883,Australia
INV-100572,SKU-1006,Smart Watch,4,2024-05-09T07:54:00,211.99,CUST-37186,France
INV-102291,SKU-1008,Bluetooth Speaker,4,2024-05-13T06:33:00,105.7,CUST-72417,Germany
INV-102292,SKU-1003,Laptop Stand,8,2024-03-24T07:25:00,83.98,CUST-55250,Australia
INV-102293,SKU-1004,Mechanical Keyboard,6,2024-10-26T12:19:00,108.12,CUST-42183,Australia
INV-100764,SKU-1003,Laptop Stand,3,2024-03-27T00:06:00,213.0,CUST-54968,Spain
INV-100573,SKU-1003,Laptop Stand,5,2024-10-25T17:51:00,113.31,CUST-84133,Australia
INV-100574,SKU-1008,Bluetooth Speaker,4,2024-01-28T01:57:00,188.53,CUST-21152,Germany
INV-100574,SKU-1002,USB-C Cable,3,2024-03-07T17:35:00,247.0,CUST-25314,Spain
INV-100766,SKU-1001,Wireless Mouse,7,2024-04-23T08:31:00,222.48,CUST-24293,Canada
INV-101149,SKU-1008,Bluetooth Speaker,4,2024-02-18T21:20:00,218.98,CUST-10235,United Kingdom
INV-101150,SKU-1007,Desk Lamp,7,2024-03-13T00:02:00,173.82,CUST-86225,Germany
INV-101150,SKU-1001,Wireless Mouse,6,2024-08-09T21:44:00,187.26,CUST-18946,Spain
INV-101151,SKU-1004,Mechanical Keyboard,1,2024-10-18T09:06:00,179.14,CUST-86198,Australia
INV-100575,SKU-1006,Smart Watch,4,2024-12-14T14:15:00,109.34,CUST-25447,Australia
INV-100576,SKU-1004,Mechanical Keyboard,5,2024-11-23T18:21:00,41.5,CUST-87509,Spain
INV-101152,SKU-1002,USB-C Cable,1,2024-08-20T09:30:00,68.43,CUST-37768,Spain
INV-100576,SKU-1003,Laptop Stand,8,2024-08-09T07:10:00,117.79,CUST-71814,Germany
INV-101153,SKU-1003,Laptop Stand,1,2024-03-10T18:07:00,230.23,CUST-96274,Australia
INV-101154,SKU-1004,Mechanical Keyboard,4,2024-07-12T06:44:00,93.62,CUST-55370,United Kingdom
INV-102309,SKU-1008,Bluetooth Speaker,8,2024-10-06T06:30:00,129.42,CUST-89400,France
INV-100770,SKU-1007,Desk Lamp,7,2024-02-22T13:11:00,145.49,CUST-28712,Canada
INV-102311,SKU-1008,Bluetooth Speaker,8,2024-06-27T21:37:00,68.41,CUST-84315,Canada
INV-102312,SKU-1001,Wireless Mouse,6,2024-07-18T04:16:00,20.29,CUST-76590,United Kingdom
INV-100578,SKU-1005,Noise Cancelling Headphones,1,2024-06-23T10:39:00,156.73,CUST-47852,France
INV-101157,SKU-1005,Noise Cancelling Headphones,5,2024-08-04T02:40:00,174.41,CUST-50975,Germany
INV-100771,SKU-1001,Wireless Mouse,5,2024-01-28T04:36:00,33.18,CUST-27864,Australia
INV-101158,SKU-1001,Wireless Mouse,4,2024-04-07T18:53:00,240.3,CUST-96238,Australia
INV-102317,SKU-1004,Mechanical Keyboard,6,2024-01-15T15:48:00,240.59,CUST-20202,Canada
INV-100579,SKU-1008,Bluetooth Speaker,3,2024-12-23T06:20:00,72.24,CUST-96924,United States
INV-102319,SKU-1001,Wireless Mouse,5,2024-08-06T17:46:00,113.59,CUST-11558,United Kingdom
INV-100580,SKU-1007,Desk Lamp,2,2024-10-28T18:11:00,192.93,CUST-56883,Germany
INV-100773,SKU-1008,Bluetooth Speaker,7,2024-02-16T20:36:00,211.82,CUST-21031,Australia
INV-100580,SKU-1005,Noise Cancelling Headphones,8,2024-12-14T11:35:00,43.2,CUST-87709,Canada
INV-101161,SKU-1007,Desk Lamp,3,2024-08-18T23:58:00,6.25,CUST-72192,Germany
INV-101162,SKU-1007,Desk Lamp,5,2024-10-18T09:15:00,59.7,CUST-31316,Germany
INV-100581,SKU-1006,Smart Watch,6,2024-07-07T07:42:00,121.97,CUST-59124,Spain
INV-101163,SKU-1002,USB-C Cable,3,2024-12-08T05:57:00,231.09,CUST-44077,France
INV-100581,SKU-1008,Bluetooth Speaker,4,2024-11-02T01:04:00,219.63,CUST-85004,Spain
INV-100776,SKU-1003,Laptop Stand,4,2024-12-01T18:47:00,155.56,CUST-23576,United States
INV-102329,SKU-1003,Laptop Stand,6,2024-01-06T00:48:00,62.42,CUST-36640,Germany
INV-101165,SKU-1001,Wireless Mouse,4,2024-12-07T04:34:00,54.54,CUST-75344,Canada
INV-102331,SKU-1002,USB-C Cable,4,2024-01-05T21:42:00,62.5,CUST-83595,Australia
INV-102332,SKU-1002,USB-C Cable,5,2024-11-07T12:24:00,117.54,CUST-58300,Germany
INV-102333,SKU-1008,Bluetooth Speaker,1,2024-01-02T09:52:00,104.2,CUST-26774,France
INV-100778,SKU-1007,Desk Lamp,1,2024-04-06T19:33:00,239.8,CUST-39219,France
INV-102335,SKU-1005,Noise Cancelling Headphones,1,2024-09-26T15:06:00,128.88,CUST-66746,United Kingdom
INV-100778,SKU-1006,Smart Watch,8,2024-05-22T12:12:00,39.1,CUST-13543,Canada
INV-100779,SKU-1005,Noise Cancelling Headphones,7,2024-07-01T06:46:00,142.79,CUST-48990,Germany
INV-102338,SKU-1005,Noise Cancelling Headphones,8,2024-10-19T19:09:00,140.11,CUST-99172,United States
INV-100584,SKU-1005,Noise Cancelling Headphones,8,2024-05-29T00:08:00,206.6,CUST-61094,United States
INV-102340,SKU-1003,Laptop Stand,6,2024-08-10T19:11:00,234.8,CUST-15809,Spain
INV-101170,SKU-1005,Noise Cancelling Headphones,7,2024-08-27T15:30:00,137.39,CUST-97107,France
INV-101171,SKU-1008,Bluetooth Speaker,8,2024-12-06T17:59:00,104.58,CUST-33526,Spain
INV-100781,SKU-1003,Laptop Stand,3,2024-06-29T22:23:00,44.38,CUST-36190,United Kingdom
INV-100781,SKU-1007,Desk Lamp,3,2024-01-14T12:02:00,211.38,CUST-44631,Spain
INV-101172,SKU-1002,USB-C Cable,3,2024-12-02T06:37:00,50.68,CUST-33646,Canada
INV-100586,SKU-1008,Bluetooth Speaker,1,2024-11-14T02:44:00,141.83,CUST-85845,United Kingdom
INV-100782,SKU-1004,Mechanical Keyboard,3,2024-03-31T18:30:00,155.28,CUST-59959,United States
INV-100587,SKU-1004,Mechanical Keyboard,6,2024-05-20T00:31:00,118.2,CUST-97150,Germany
INV-100783,SKU-1006,Smart Watch,2,2024-05-20T17:49:00,157.45,CUST-60785,United Kingdom
INV-102350,SKU-1003,Laptop Stand,3,2024-10-01T14:26:00,135.17,CUST-74342,Spain
INV-101175,SKU-1001,Wireless Mouse,5,2024-09-21T01:36:00,24.94,CUST-44633,Spain
INV-100588,SKU-1001,Wireless Mouse,7,2024-03-10T09:10:00,57.45,CUST-80661,Germany
INV-100784,SKU-1003,Laptop Stand,5,2024-01-20T19:11:00,16.22,CUST-19698,Spain
INV-100588,SKU-1006,Smart Watch,6,2024-01-31T05:44:00,30.79,CUST-75126,United States
INV-102355,SKU-1004,Mechanical Keyboard,3,2024-05-30T18:44:00,56.37,CUST-61389,United Kingdom
INV-100589,SKU-1003,Laptop Stand,7,2024-11-19T23:10:00,225.72,CUST-76117,United States
INV-101178,SKU-1006,Smart Watch,1,2024-08-09T05:53:00,202.54,CUST-52711,United Kingdom
INV-100589,SKU-1008,Bluetooth Speaker,6,2024-07-15T13:39:00,142.16,CUST-28074,Canada
INV-102359,SKU-1004,Mechanical Keyboard,3,2024-08-31T21:02:00,228.93,CUST-39227,Australia
INV-100590,SKU-1005,Noise Cancelling Headphones,6,2024-05-25T14:11:00,4.58,CUST-26667,France
INV-100590,SKU-1003,Laptop Stand,5,2024-04-13T19:54:00,126.49,CUST-68400,United Kingdom
INV-100590,SKU-1001,Wireless Mouse,5,2024-12-13T17:25:00,231.36,CUST-20095,Germany
INV-101181,SKU-1002,USB-C Cable,2,2024-06-05T21:36:00,152.02,CUST-90399,Germany
INV-100591,SKU-1003,Laptop Stand,3,2024-06-30T22:01:00,42.53,CUST-93013,Germany
INV-101182,SKU-1007,Desk Lamp,2,2024-12-23T03:35:00,160.41,CUST-21305,Canada
INV-100788,SKU-1001,Wireless Mouse,2,2024-11-04T11:24:00,235.25,CUST-75370,United States
INV-102367,SKU-1007,Desk Lamp,5,2024-05-23T03:35:00,106.12,CUST-73400,Spain
INV-100789,SKU-1007,Desk Lamp,4,2024-05-18T01:07:00,84.43,CUST-99548,United States
INV-100789,SKU-1007,Desk Lamp,1,2024-10-12T21:09:00,106.42,CUST-98434,United Kingdom
INV-100592,SKU-1006,Smart Watch,4,2024-10-06T07:40:00,78.14,CUST-13379,Germany
INV-100790,SKU-1007,Desk Lamp,1,2024-08-17T01:59:00,15.26,CUST-38243,United Kingdom
INV-100790,SKU-1008,Bluetooth Speaker,1,2024-08-22T02:49:00,144.74,CUST-11119,France
INV-101186,SKU-1007,Desk Lamp,5,2024-01-06T18:42:00,149.02,CUST-29320,France
INV-101187,SKU-1004,Mechanical Keyboard,4,2024-01-11T21:17:00,206.97,CUST-47343,Australia
INV-101187,SKU-1002,USB-C Cable,7,2024-05-15T10:34:00,187.14,CUST-96184,Germany
INV-100594,SKU-1001,Wireless Mouse,5,2024-01-22T13:29:00,36.37,CUST-84728,Australia
INV-102377,SKU-1001,Wireless Mouse,3,2024-09-02T05:39:00,180.06,CUST-18903,Spain
INV-100792,SKU-1003,Laptop Stand,3,2024-07-27T09:21:00,36.32,CUST-20704,Australia
INV-101189,SKU-1006,Smart Watch,5,2024-10-27T15:40:00,79.68,CUST-67444,France
INV-100595,SKU-1001,Wireless Mouse,8,2024-05-13T15:43:00,160.1,CUST-67956,Germany
INV-100793,SKU-1006,Smart Watch,4,2024-11-09T00:40:00,38.02,CUST-98584,Spain
INV-102382,SKU-1002,USB-C Cable,5,2024-09-24T01:31:00,122.97,CUST-80668,Germany
INV-102383,SKU-1005,Noise Cancelling Headphones,3,2024-08-12T04:42:00,145.27,CUST-35919,Canada
INV-100794,SKU-1006,Smart Watch,6,2024-05-05T13:55:00,80.45,CUST-75116,Canada
INV-102385,SKU-1001,Wireless Mouse,7,2024-02-23T09:46:00,219.84,CUST-82922,Canada
INV-100795,SKU-1008,Bluetooth Speaker,7,2024-09-26T10:51:00,152.74,CUST-87717,United Kingdom
INV-101193,SKU-1005,Noise Cancelling Headphones,5,2024-01-08T14:30:00,133.3,CUST-29571,Australia
INV-100597,SKU-1001,Wireless Mouse,4,2024-11-18T01:37:00,172.16,CUST-21078,United States
INV-100796,SKU-1001,Wireless Mouse,6,2024-03-08T23:09:00,244.23,CUST-20338,Spain
INV-100796,SKU-1005,Noise Cancelling Headphones,5,2024-12-09T10:12:00,237.18,CUST-42796,Canada
INV-100597,SKU-1005,Noise Cancelling Headphones,4,2024-08-24T21:43:00,23.97,CUST-23218,Canada
INV-101196,SKU-1006,Smart Watch,8,2024-03-10T23:42:00,175.23,CUST-94961,United States
INV-102393,SKU-1002,USB-C Cable,3,2024-07-20T15:22:00,234.51,CUST-18660,Australia
INV-102394,SKU-1003,Laptop Stand,7,2024-09-26T21:47:00,221.11,CUST-14286,Australia
INV-100798,SKU-1003,Laptop Stand,1,2024-08-23T09:03:00,139.23,CUST-26136,Canada
INV-100599,SKU-1001,Wireless Mouse,4,2024-12-24T07:02:00,141.18,CUST-43002,France
INV-100799,SKU-1004,Mechanical Keyboard,5,2024-02-04T02:48:00,235.9,CUST-46050,Canada
INV-101199,SKU-1008,Bluetooth Speaker,6,2024-01-25T19:44:00,213.35,CUST-71662,Germany
INV-100799,SKU-1008,Bluetooth Speaker,2,2024-08-01T17:48:00,77.27,CUST-21892,United Kingdom
INV-100600,SKU-1002,USB-C Cable,5,2024-10-28T01:06:00,66.74,CUST-90823,Spain
INV-102401,SKU-1002,USB-C Cable,3,2024-02-28T19:52:00,75.17,CUST-34633,United States
INV-102402,SKU-1001,Wireless Mouse,4,2024-04-12T01:49:00,5.3,CUST-40080,United Kingdom
INV-101201,SKU-1001,Wireless Mouse,1,2024-05-05T06:59:00,137.44,CUST-93420,Germany
INV-102404,SKU-1001,Wireless Mouse,1,2024-12-26T22:37:00,105.78,CUST-62589,Spain
INV-100801,SKU-1006,Smart Watch,5,2024-05-05T16:44:00,40.94,CUST-32015,France
INV-100601,SKU-1008,Bluetooth Speaker,2,2024-02-20T00:44:00,237.64,CUST-46135,Canada
INV-100802,SKU-1003,Laptop Stand,5,2024-05-04T06:23:00,78.3,CUST-55847,Australia
INV-101204,SKU-1005,Noise Cancelling Headphones,7,2024-09-24T18:55:00,176.66,CUST-24471,Spain
INV-101204,SKU-1008,Bluetooth Speaker,1,2024-01-03T05:40:00,162.57,CUST-18455,Spain
INV-100803,SKU-1003,Laptop Stand,5,2024-04-29T23:55:00,101.5,CUST-73876,Canada
INV-100602,SKU-1003,Laptop Stand,7,2024-07-26T08:46:00,72.12,CUST-17516,Canada
INV-101206,SKU-1002,USB-C Cable,3,2024-04-19T23:54:00,177.82,CUST-84384,Canada
INV-100804,SKU-1007,Desk Lamp,5,2024-09-27T19:53:00,153.35,CUST-26566,United States
INV-102414,SKU-1002,USB-C Cable,6,2024-12-06T11:23:00,29.69,CUST-70161,Australia
INV-101207,SKU-1005,Noise Cancelling Headphones,1,2024-03-26T13:21:00,215.25,CUST-49257,Spain
INV-100604,SKU-1007,Desk Lamp,7,2024-07-02T12:36:00,35.09,CUST-33501,United Kingdom
INV-102417,SKU-1006,Smart Watch,2,2024-09-11T14:54:00,147.96,CUST-90910,United States
INV-102418,SKU-1007,Desk Lamp,4,2024-01-28T20:41:00,121.58,CUST-60655,United States
INV-100604,SKU-1007,Desk Lamp,2,2024-07-05T02:49:00,38.3,CUST-53345,United Kingdom
INV-101210,SKU-1006,Smart Watch,3,2024-08-07T12:46:00,61.12,CUST-80379,Germany
INV-101210,SKU-1005,Noise Cancelling Headphones,6,2024-04-16T16:57:00,4.99,CUST-54757,Germany
INV-100807,SKU-1002,USB-C Cable,6,2024-06-04T23:25:00,221.99,CUST-29386,Germany
INV-101211,SKU-1005,Noise Cancelling Headphones,5,2024-02-17T05:32:00,198.29,CUST-47589,Australia
